arrival_times,start_times,completion_times,ttft,tbt
404.48664226074874,670.5862310360717,671.6247272244909,266.4506929662859,0.010740499960254696
404.7005577249566,671.6247272244909,672.2580675789857,266.9426175394207,0.009607692415755101
404.7866983841766,672.2580675789857,673.144225825967,267.4891915374865,0.013567748504749403
404.8255019934777,673.144225825967,674.0755335531351,268.4392521262805,0.012668428646514032
405.5426684957859,674.0755335531351,674.8827239599887,268.5830032487284,0.011828940866786378
405.59519383588207,674.8827239599887,675.522450434081,269.32040703014803,0.009482024500794176
405.69733604967104,675.522450434081,677.3302240852931,270.98590587571374,0.010109096248567893
406.0810953092905,677.3302240852931,678.0262068479319,271.29212249185514,0.010202953856036246
406.10083989765775,678.0262068479319,678.7571276380841,272.0341505073041,0.009720894267535246
406.64060878841786,678.7571276380841,679.5623305120554,272.1923070865441,0.011397103704585288
406.67420551958793,679.5623305120554,680.2979229393231,272.9823526672928,0.01002132425691381
406.77635892662056,680.2979229393231,681.2213769964742,273.75204803911333,0.01082765673031683
406.8175196857871,681.2213769964742,681.9519529502953,274.43323571029265,0.010956211784619299
407.98577924211054,681.9519529502953,682.9854913329392,274.2468658329094,0.011763222779987766
409.7788027790578,682.9854913329392,683.8714587328167,273.2935110421234,0.012486639244304758
410.4362504891103,683.8714587328167,684.6024298147905,273.4808948342733,0.010707570178233337
411.02366564313036,684.6024298147905,685.365919609137,273.680764167082,0.010335778108198494
411.16926035860286,685.365919609137,686.2164585486831,274.3308204779763,0.011193401751624178
411.73404520146875,686.2164585486831,687.5848162486117,275.06265953038866,0.012314242449285619
412.3256450667215,687.5848162486117,688.4392377459798,275.3679540626902,0.011650603383875172
413.0406000094826,688.4392377459798,689.2849754989345,275.53867788326744,0.01102652509663259
413.84256943662695,689.2849754989345,690.2387524784368,275.7293353331752,0.010419495447416723
414.6720977877403,690.2387524784368,691.2305896330028,275.9895021454606,0.008890464059402884
414.68189979290304,691.2305896330028,691.9900435799225,276.59066941484735,0.011210537065188212
415.26987381271437,691.9900435799225,693.055511034244,276.9675487620869,0.012782632178792958
415.7588099070025,693.055511034244,693.8797484475107,277.3767609453387,0.011627774924523174
416.78978728791634,693.8797484475107,694.6147851874391,277.12244323877434,0.01097741657419366
416.8528225858892,694.6147851874391,695.6184136470298,278.023494822926,0.011595253722101902
417.41437947046563,695.6184136470298,696.3708916760899,278.2654984516756,0.010797089905446373
417.73448672316687,696.3708916760899,696.9298687102016,278.6451959635413,0.00859665661708538
418.0623315902543,696.9298687102016,697.9339947451076,279.3052068384677,0.00885087994352493
418.1436575999755,697.9339947451076,698.6217502147449,279.93546870189635,0.008478498638641073
418.86515260332465,698.6217502147449,699.2773800464427,279.79968246361284,0.00957101530476849
419.2197704578671,699.2773800464427,700.0699726527283,280.13211099722895,0.011220174963003924
419.27432724663345,700.0699726527283,700.8544232811024,280.9023439101212,0.010589876942933025
423.0096646681833,700.8544232811024,701.612152259097,277.8511285533332,0.011739984962195988
423.47722090370013,701.612152259097,702.5013389655455,278.2338886371311,0.012347334761161314
423.73311276856487,702.5013389655455,703.4115189691869,278.97406974105206,0.011005257180780565
425.36356465053126,703.4115189691869,704.2109345224079,278.07239463452237,0.012108988083661388
426.29689533736956,704.2109345224079,704.9760918566623,277.92599217591606,0.011768817865259167
427.06968191880685,704.9760918566623,705.814651741684,277.98744200011254,0.011836372230696012
427.10568409543043,705.814651741684,706.8585676742356,278.98165945695393,0.012050376903925887
427.66780035107956,706.8585676742356,707.5787729883644,279.3108141309415,0.0093774766616159
428.7602427047785,707.5787729883644,708.3851686426534,278.88693076177464,0.011531174626566953
429.10359231887577,708.3851686426534,709.398863759651,279.4966988625392,0.01247769653493834
429.8341017648926,709.398863759651,710.2992272922492,279.67144467692674,0.012401263287965722
429.99689404648086,710.2992272922492,711.1134612557416,280.3343691310381,0.012221844972230072
430.0717431820373,711.1134612557416,711.8066402960035,281.0759673676111,0.010295777286798456
431.153929880522,711.8066402960035,712.4894511997119,280.6926000721787,0.01004564448454955
431.4268599133329,712.4894511997119,713.4059310932986,281.2576698705043,0.011271895460334917
431.7845552188263,713.4059310932986,714.1802180477564,281.66699278762576,0.011385469395379856
431.96472853879493,714.1802180477564,715.1426763397334,282.36095883047653,0.012765452663467016
432.3107769034366,715.1426763397334,715.9819509243374,282.96204972400506,0.01108006713899668
432.48561195175614,715.9819509243374,716.9288263611986,283.69946993375265,0.01162100743265413
432.5139492992357,716.9288263611986,717.877718501808,284.7177529968311,0.010094003214704581
433.51096550460363,717.877718501808,718.653862678493,284.4452588556388,0.010900598722664988
433.6045705599834,718.653862678493,719.3043641870886,285.0759531174345,0.009747507963605202
433.7967773000846,719.3043641870886,720.2019731320701,285.521090392715,0.013814147488601028
434.7688624490652,720.2019731320701,720.9942304022939,285.58783574407914,0.009961440767960583
435.31690591901804,720.9942304022939,721.6313286327546,285.7078295719476,0.009478017840451703
435.7529386545019,721.6313286327546,722.5330794103071,286.0789959002284,0.010955388368386585
436.83918401502757,722.5330794103071,723.3848699638822,285.7400917571684,0.01258740924509804
436.9286078528054,723.3848699638822,724.2087980453016,286.4968299239729,0.012240004195677065
437.262685458786,724.2087980453016,725.0041811844609,286.98769616883,0.011778118075701406
437.5774327431896,725.0041811844609,725.8879448344439,287.52482198146566,0.012276407965448297
439.3240371189859,725.8879448344439,726.711861978995,286.6060415509765,0.01221536420363345
440.1871142315354,726.711861978995,727.407110310291,286.53037816698946,0.010775279871346813
440.29739900017296,727.407110310291,728.1171110606988,287.2515151891739,0.008878076114873134
440.3810119619038,728.1171110606988,729.1393702327114,287.9578945027848,0.012507246375355212
440.6125657113319,729.1393702327114,729.8153744054703,288.60764098440626,0.009299495464564505
440.722064410996,729.8153744054703,730.4940318353503,289.1908299865384,0.009080272465873614
440.95589609363367,730.4940318353503,731.1991097417862,289.576176368112,0.010422457500632271
441.0124161474722,731.1991097417862,732.0809963730437,290.36576043525724,0.01098155922365968
441.46162498730826,732.0809963730437,732.8276293263136,290.63345614267905,0.011446065567598064
441.5732480654607,732.8276293263136,733.4928942720276,291.28441598018526,0.009925472287212642
441.6953161588716,733.4928942720276,734.2811839223986,291.9389110857653,0.010108698090025571
443.70080265154627,734.2811839223986,734.9908094012106,290.6111406536455,0.010607282750294978
444.5471455744349,734.9908094012106,735.9528264144749,290.5783994256826,0.012926272099334116
445.6174811633611,735.9528264144749,736.8383754264772,290.468513368134,0.011755951484095143
445.6502728999544,736.8383754264772,737.5948599699924,291.2621111875784,0.010663685663430773
445.80310617659023,737.5948599699924,738.3329581280449,291.8985434740502,0.00986419495944474
446.03706426394723,738.3329581280449,738.9811632034441,292.37366579914925,0.00891301781793211
446.9117220045398,738.9811632034441,739.752231246176,292.0907974566553,0.011714246640327466
447.3850953546432,739.752231246176,740.5239487365083,292.406140044385,0.011448645898126442
447.3881966016268,740.5239487365083,741.2804127680469,293.17560881403807,0.011196989880967798
447.55656509082695,741.2804127680469,742.0994446602897,293.7600521915804,0.01223167777941055
448.40058613679275,742.0994446602897,742.9200821245641,293.8001876979879,0.011239192027866472
451.2381042070237,742.9200821245641,743.8262743313901,291.93328738370934,0.010232542822766616
451.4495162936535,743.8262743313901,744.4244222212923,292.39847551710824,0.009006725164539445
451.7631296405225,744.4244222212923,745.2803834785252,292.7474946588653,0.012027487174022427
452.2290261959686,745.2803834785252,746.088015900013,293.1067669399015,0.011753480689734442
452.5425606903463,746.088015900013,747.0431610405968,293.83797951914613,0.010353450486005463
453.37407385422813,747.0431610405968,747.7796729579476,293.7296820287524,0.01056120429636023
